idx,PRODUCT_CODE,product_name,BRAND_NAME
1820,421110698,NUTIN H TABLET,NUTIN
1821,421110119,NUTIN SA TABLET,NUTIN
1822,424440327,NUTIN TABLET 12.5 MG,NUTIN
1823,424440328,NUTIN TABLET 25 MG,NUTIN
1824,420000296,NUTIN TABLET 50 MG,NUTIN
1825,421110507,NUTIN-7 TABLET,NUTIN
1826,421110941,NUTRIRIGHT - G 75 POWDER 75 GM,NUTRIRIGHT
1827,421111053,NUTRIRIGHT FERO TABLETS,NUTRIRIGHT
1828,421110907,NUTRIRIGHT LD POWDER,NUTRIRIGHT
1829,421110906,NUTRIRIGHT MOM POWDER,NUTRIRIGHT
1830,421110904,NUTRIRIGHT TABLET,NUTRIRIGHT
1831,421110905,NUTRIRIGHT W TABLETS,NUTRIRIGHT
1832,421110396,OBECURE 2.5 CAPSULES,OBECURE
1833,421110390,OBECURE CAPSULES,OBECURE
1834,421111076,OBICURE CAPSULE 1X30 C,OBICURE
1835,420002796,OBICURE SLIM CAPSULES 1X30 C,OBICURE
1836,429991115,OBICURE TEA SACHET 30X1GM,OBICURE
1837,423330109,OCEPH CAPSULES 300 MG,OCEPH
1838,423330110,OCEPH DRY SUSPENSION,OCEPH
1839,424441212,OLANEX  F TABLETS,OLANEX
1840,424442062,OLANEX  F TABLETS 1 x 15 T,OLANEX
1841,427770196,OLBET 20 MG TABLETS,OLBET
1842,427770197,OLBET 40 MG TABLETS,OLBET
1843,423331722,OLBET AM 20 TABLETS,OLBET
1844,423331723,OLBET AM 40 TABLETS,OLBET
1845,423330705,OLBET CT 20 MG TABLETS,OLBET
1846,423330706,OLBET CT 40 MG TABLETS,OLBET
1847,423331121,OLBET TRIO 20 TABLETS,OLBET
1848,423331122,OLBET TRIO 40 TABLETS,OLBET
1849,421111129,OLMEGARD 20 TABLET,OLMEGARD
1850,421111130,OLMEGARD 40 TABLET,OLMEGARD
1851,421111132,OLMEGARD AM TABLET,OLMEGARD
1852,421111256,OLMEGARD CT 40 TABLET,OLMEGARD
1853,421111255,OLMEGARD CT TABLET,OLMEGARD
1854,421111241,OLMEGARD H 40 TABLET,OLMEGARD
1855,421111131,OLMEGARD H TABLET,OLMEGARD
1856,423331491,OLWEL CAPSULE,OLWEL
1857,421112841,OMEEPUT 20 CAPSULE,OMEPUT
1858,421112842,OMEEPUT D CAPSULE,OMEPUT
1859,421111247,ONE  24 TABLETS,ONE 24
1860,421110812,OPTICON-MD 10 TABLETS 10X10 T,OPTICON
1861,421110810,OPTICON-MD 2.5 TABLETS 10X10 T,OPTICON
1862,421110811,OPTICON-MD 5 TABLETS 10X10 T,OPTICON
1863,420030178,OPTILAX EYE DROPS 5 ML,OPTILAX
1864,421110659,ORLE-120 CAPSULES,ORLE
1865,421110658,ORLE-60 CAPSULES,ORLE
1866,424440351,OROFER CAPSULES,OROFER
1867,424442021,OROFER D3 TABLETS 1X10 T,OROFER
1868,421110180,OROFER DROPS 15 ML,OROFER
1869,421111805,OROFER FCM  INJECTION 1K,OROFER
1870,421111114,OROFER FCM  INJECTION 500MG/10ML,OROFER
1871,421112705,OROFER FCM INJECTION 750MG/15ML,OROFER
1872,421111537,OROFER S 100 INJECTION,OROFER
1873,421111388,OROFER S 200 INJECTION 10 ML,OROFER
1874,421111536,OROFER S INJECTION 2.5 ML,OROFER
1875,424441435,OROFER SYRUP 150 ML,OROFER
1876,424441446,OROFER SYRUP 300 ML,OROFER
1877,424441225,OROFER XT + SUSPENSION 200 ML,OROFER
1878,424441717,OROFER XT DROPS,OROFER
1879,424440590,OROFER XT SUSPENSION 150 ML,OROFER
1880,424441704,OROFER XT TABLET,OROFER
1881,424442006,OROFER XT TABLET 1x15T,OROFER
1882,424441705,OROFER XT TABLET 1X30 T,OROFER
1883,424441708,OROFER XT TOTAL TABLET,OROFER
1884,424440118,OROFER XT-DHA 7 X 1 KIT,OROFER
1885,420001221,OROFER XTM TABLETS,OROFER
1886,424440112,OROFER XT-Z TABLETS 1X10 T,OROFER
1887,423331285,ORTEZ 2 MG INJECTION,ORTEZ
1888,421112302,OSLOCURE 200 TABLET 20X10T,OSLOCURE
1889,421112567,OSLOCURE IV INFUSION 200MG/100ML,OSLOCURE
1890,421112550,OSLOCURE OZ TABLET 1x10T,OSLOCURE
1891,421112507,OSTERI INJ.600MCG /2.4MLPEN DEVICE,OSTERI
1892,421111655,OSTERI INJECTION 750 MCG PFS,OSTERI
1893,421111705,OSTERI INJECTION NEEDLES,OSTERI
1894,422220254,OXA 100 MG INJ 1 VIAL,OXA
1895,422220253,OXA 50 MG INJ 1 VIAL,OXA
1896,422220237,OXA INJECTION 25 ML,OXA
1897,423330350,OXAPRO TABLETS 10X10 T,OXAPRO
1898,421110185,OXAZ SUSPENSION,OXAZ
1899,420000485,OXAZ TABLET,OXAZ
1900,423331423,OXYPTADIL INJECTION,OXYPTADIL
1901,421112059,OZATEX 10 TABLET,OZATEX
1902,421112060,OZATEX 15 TABLET,OZATEX
1903,421112061,OZATEX 2.5 TABLET,OZATEX
1904,421112062,OZATEX 20 TABLET,OZATEX
1905,421112063,OZATEX 5 TABLET,OZATEX
1906,421112064,OZATEX 7.5 TABLET,OZATEX
1907,423330431,OZOLID 1200 SR TABLETS,OZOLID
1908,421110415,PACENORM 100 TABLET,PACENORM
1909,421110416,PACENORM 200 TABLET,PACENORM
1910,421110414,PACENORM I.V.,PACENORM
1911,421113181,PANPURE DSR CAPSULE 10X15C,PANPURE
1912,424440052,PANPURE DSR CAPSULES,PANPURE
1913,421110004,PANPURE I.V.20 MG INJ 1 VIAL,PANPURE
1914,424440336,PANPURE TABLET,PANPURE
1915,420000574,PANSA  TABLET  20  MG,PANSA
1916,420030073,PANSA  TABLET  40  MG,PANSA
1917,420030074,PANSA D TABLET,PANSA
1918,427770201,PANSA DSR CAPSULES,PANSA
1919,423331714,PANSA I.V. 40 MG INJECTION,PANSA
1920,420000572,PANSA TABLET,PANSA
1921,421110837,PANSALVE 40 MG TABLET 20X10,PANSALVE
1922,421112757,PANSALVE 40 TABLET 20x15T,PANSALVE
1923,421112756,PANSALVE D TABLETS 1 X 15,PANSALVE
1924,421112305,PANSALVE D TABLETS 20X10 T,PANSALVE
1925,421111970,PANSALVE DSR CAPSULES,PANSALVE
1926,421112840,PANSALVE DSR CAPSULES 1 X 15 C,PANSALVE
1927,421111709,PANSALVE I.V. INJECTION,PANSALVE
1928,424440737,PANTANA - 40 TABLET 3X2X10 T,PANTANA
1929,422220086,PANTANA - L CAPSULES 10X10 C,PANTANA
1930,421111358,PANTANA TABLET 10X10 T,PANTANA
1931,424440224,PANZOLE TABLETS,PANZOLE
1932,421112473,PARIDEM IV 40MG,PARIDEM
1933,424442022,PAUSE 1000 MG INJECTION,PAUSE
1934,424442023,PAUSE 1000 TABLETS 10x10T,PAUSE
1935,421111103,PAUSE 250 MG TABLET,PAUSE
1936,491110145,PAUSE D TABLETS,PAUSE
1937,424441951,PAUSE INJECTION,PAUSE
1938,424440092,PAUSE MF TABLET,PAUSE
1939,491110076,PAUSE MOUTHWASH,PAUSE
1940,424441657,PAUSE TABLET 500 MG,PAUSE
1941,491110123,PAUSE-SR TABLETS,PAUSE
1942,491110141,PAUSE-XT TABLETS,PAUSE
1943,421112065,PAXOTUS 12.5 MG TABLET,PAXOTUS
1944,421112066,PAXOTUS 25 MG TABLET,PAXOTUS
1945,421112067,PAXOTUS 37.5 MG TABLET,PAXOTUS
1946,421111451,PAXOTUS CR 25 MG TABLET,PAXOTUS
1947,421112068,PAXOTUS PLUS 12.5 MG CAPSULES,PAXOTUS
1948,421112069,PAXOTUS PLUS 25 CAPSULE,PAXOTUS
1949,421110573,PEBIND - 400 TABLETS,PEBIND
1950,421110574,PEBIND - 800 TABLETS,PEBIND
1951,420000487,PEBIND POWDER 15 GM,PEBIND
1952,423330880,PEDIDOM SUSPENSION,PEDIDOM
1953,423330510,PEDIDOM SUSPENSION 30 ML,PEDIDOM
1954,420000602,PEFOMAX - 50 10X6 T,PEFOMAX
1955,423331617,PEGCLEAR JAR 119 GM POWDER,PEGCLEAR
1956,423331378,PEGCLEAR SYRUP 200 ML,PEGCLEAR
1957,422220252,PEGEX 6 MG INJ 1 PFS,PEGEX
1958,423331286,PEGLAST INJECTION,PEGLAST
1959,423331180,PELVIK GEL 50 GM,PELVIK
1960,421112216,PEMCURE - 100 INJECTION,PEMCURE
1961,421111011,PEMCURE 500 MG INJ 1 VIAL,PEMCURE
1962,421111321,PEPGENE TABLETS,PEPGENE
1963,421112174,PH BAR 75 GM,PH BAR
1964,491110094,PIGLIT INJECTION,PIGLIT
1965,421110488,PIOGLU G 1 TABLET,PIOGLU
1966,421110489,PIOGLU G 2 TABLET,PIOGLU
1967,421110490,PIOGLU-15,PIOGLU
1968,421110491,PIOGLU-30,PIOGLU
1969,421110492,PIOGLU-M 15 TABLET,PIOGLU
1970,421112827,PIONEW 7.5% SURGICAL SCRUB 500 ML,PIONEW
1971,421112734,PIONEW GARGLE (0.5%W/V) 100ML,PIONEW
1972,421111854,PIONEW OINTMENT 15 GM,PIONEW
1973,421111863,PIONEW OINTMENT 250 GM,PIONEW
1974,421112551,PIONEW OZ OINTMENT 15GM,PIONEW
1975,421111792,PIONEW SOLUTION 100 ML,PIONEW
1976,421112322,PIONEW SOLUTION 2 LTR,PIONEW
1977,421111903,PIONEW SOLUTION 500 ML,PIONEW
1978,423331389,PLACEBO FOR GLUTATHIONE INJ 600MG [CT],PLACEBO
1979,423330840,PLATFAST SYRUP 150 ML,PLATFAST
1980,423330841,PLATFAST TABLETS,PLATFAST
1981,421113078,PLATOSPORA SYRUP 200ML,PLATOSPORA
1982,421113077,PLATOSPORA TABLET,PLATOSPORA
1983,421112916,PLAVIX 75 MG TABLET 10x14T,PLAVIX
1984,423331763,PLECASOFT TABLETS,PLECASOFT
1985,427770014,POLARES 100 DRY SYRUP,POLARES
1986,427770586,POLARES 100 DT TABLETS,POLARES
1987,427770011,POLARES 200 TABLETS,POLARES
1988,427770009,POLARES 50 DT TABLETS,POLARES
1989,427770012,POLARES DROPS,POLARES
1990,427770013,POLARES DRY SUSPENSION,POLARES
1991,423331652,POLVOLT CAPSULE,POLVOLT
1992,420008825,POVIZTRA FLXT 0.25MG 1.5ML 1PC COPACK,POVIZTRA
1993,420008826,POVIZTRA FLXT 0.5MG 1.5ML 1PC COPACK,POVIZTRA
1994,420008828,POVIZTRA FLXT 1.7MG 3ML 1PC COPACK,POVIZTRA
1995,420008827,POVIZTRA FLXT 1MG 3ML 1PC COPACK,POVIZTRA
1996,420008829,POVIZTRA FLXT 2.4MG 3ML 1PC COPACK,POVIZTRA
1997,424440105,PRADIL 150 TABLETS,PRADIL
1998,420000327,PRASTATIN TABLET 10MG,PRASTATIN
1999,420000328,PRASTATIN TABLET 20MG,PRASTATIN
2000,429990892,PRASUMAX-10 TABS 1X10 T,PRASUMAX
2001,429990891,PRASUMAX-5 TABS 1X10 T,PRASUMAX
2002,421112070,PREGANZA 150  CAPSULES,PREGANZA
2003,421112071,PREGANZA 50  CAPSULES,PREGANZA
2004,421112072,PREGANZA 75 CAPSULES,PREGANZA
2005,421112726,PREGANZA D 50/20 CAPSULE 1x10C,PREGANZA
2006,421112727,PREGANZA D 75/20 CAPSULE 1x10C,PREGANZA
2007,421112728,PREGANZA D 75/30 CAPSULE 1x10C,PREGANZA
2008,421111987,PREGANZA ME TABLET,PREGANZA
2009,421111353,PREGANZA NT TABLET,PREGANZA
2010,423330686,PREGATUS HCG KIT,PREGATUS
2011,424441855,PREPIXA 2.5 TABLET 1X10T,PREPIXA
2012,424441857,PREPIXA 5 TABLET 1X10T,PREPIXA
2013,423330467,PRESTOL 100 TABLETS,PRESTOL
2014,423330468,PRESTOL 200 TABLETS,PRESTOL
2015,423330824,PRESTOL PLUS 100 CAPSULE,PRESTOL
2016,423330825,PRESTOL PLUS 200 CAPSULE,PRESTOL
2017,421112917,PROCTOSEDYL BD CREAM,PROCTOSEDYL
2018,423331678,PRO-DIOF LIQUID,PRO-DIOF
2019,423331235,PRO-DIOF LIQUID 30 ML,PRO-DIOF
2020,421110134,PROFERIUM POWDER 200 GM,PRO FERIUM
2021,423331393,PROGERMINA SUSPENSION,PROGERMINA
2022,420000329,PROKINASE INJ.15,PROKINASE
2023,421111747,PROLOSIN - D TABLET,PROLOSIN
2024,421111746,PROLOSIN TABLET,PROLOSIN
2025,421112825,PROMOFIC SPAS TABLET,PROMOFIC
2026,421112609,PROMOFIC SUSPENSION 60ML,PROMOFIC
2027,421110733,PROROCAL POWDER 200 GM,PROROCAL
2028,423330601,PROTIBUILD POWDER 200 GM,PROTIBUILD
2029,421111281,PROTOTAL POW.200GM,PROTOTAL
2030,421111245,PROTOTAL WHEY POWDER 200 GM,PROTOTAL
2031,420000491,PROXYC - FT TABLETS 20X10,PROXYC
2032,424440534,PROXYM 200 TABLET,PROXYM
2033,424440535,PROXYM 300 TABLETS,PROXYM
2034,424441016,PROXYM ER  TABLETS,PROXYM
2035,424441015,PROXYM ER 200 TABLETS,PROXYM
2036,424441863,PROXYM ER 200 TABLETS 15 T,PROXYM
2037,424441862,PROXYM ER TABLET 1X15T,PROXYM
2038,421112498,PROXYM GEL 30 GM,PROXYM
2039,424441957,PROXYM TH8 TABLET 1x10T,PROXYM
2040,424441838,PROXYM XT TABLET 1X15T,PROXYM
2041,421110712,PROXYM-MR FORTE TABLET,PROXYM
2042,424441063,PROXYM-MR TABLET,PROXYM
2043,424441021,PROXYM-XT TABLETS,PROXYM
2044,421113103,PRX PLUS 2x4ML,PRX
2045,420000331,PUFAM - 200 TABLETS 10X6 T,PUFAM
2046,423330337,PURON - 25 TABLETS 10X10 T,PURON
2047,423330338,PURON - PLUS TABLETS 10X10 T,PURON
2048,423330770,PURON GEL 30 GM,PURON
2049,423330339,PURON INJECTION 3X2 ML,PURON
2050,421110967,Q - TAX 1.0 GM INJECTION,Q-TAX
2051,421110965,Q - TAX 250 MG INJECTION,Q-TAX
2052,421110966,Q - TAX 500 MG INJECTION,Q-TAX
2053,421112167,Q - TAX CV TABLETS,Q-TAX
2054,421111363,Q - TAX DS 100 SUSPENSION 30 ML,Q-TAX
2055,421111100,Q - TAX O 100 DT TABLETS,Q-TAX
2056,421111097,Q - TAX O DS 100 SUSPENSION 30 ML,Q-TAX
2057,421111015,Q - TAX O TABLETS,Q-TAX
2058,420450002,QCEPH - 200 TABLETS 1X10 T,QCEPH
2059,421111137,QCEPH - CLAV TABLET,QCEPH
2060,421111939,QCEPH 100 DRY SYRUP,QCEPH
2061,421112774,QCEPH 100 DRY SYRUP 30ML WITH SWFI,QCEPH
2062,421111699,QCEPH 200 TABLETS,QCEPH
2063,421112773,QCEPH 50 DRY SYRUP 30ML WITH SWFI,QCEPH
2064,421111141,QCEPH AZ TABLET 10X1X10 T,QCEPH
2065,421112593,QCEPH CLAV TABLET 10T,QCEPH
2066,421112308,QCEPH DT 200 TABLET 20X10T,QCEPH
2067,421112936,QCEPH O DRY SYRUP 30ML WITH SWFI,QCEPH
2068,421111116,QCEPH -O TABLET,QCEPH
2069,421111031,QTAX - DT 100 TABLET,Q-TAX
2070,421111032,QTAX - DT 200 TABLET,Q-TAX
2071,421112721,QTAX 200 TABLET 10X1X10T,Q-TAX
2072,421112600,QTAX DS-50 15GM/30ML WITH SWFI,Q-TAX
2073,420000340,QUZAR IV,QUAZAR
2074,420000499,QUZAR TABLET 200 MG,QUAZAR
2075,420000500,QUZAR TABLET 400 MG,QUAZAR
2076,423330730,RABIFAST 40 TABLETS,RABIFAST
2077,427770150,RABIFAST DSR CAPSULES,RABIFAST
2078,423331410,RABIFAST IV 20 MG INJECTION,RABIFAST
2079,420000577,RABIFAST TABLET 10 MG,RABIFAST
2080,420000578,RABIFAST TABLET 20 MG,RABIFAST
2081,427770315,RABIFAST XL CAPSULES,RABIFAST
2082,421111282,RACIPER -L CAPSULES,RACIPER
2083,423331065,RADIOGEN CREAM 150 GM,RADIOGEN
2084,424441060,RAMIPRO CAPS.2.50,RAMIPRO
2085,424441061,RAMIPRO CAPS.5 MG,RAMIPRO
2086,421110309,RAMIPRO CAPSULES 1.25 MG,RAMIPRO
2087,420000344,RAMIPRO-A TABLET,RAMIPRO
2088,420000345,RAMIPRO-H TABLET,RAMIPRO
2089,421110627,RAPITOIN INJECTION 150MG,RAPITOIN
2090,421110628,RAPITOIN INJECTION 750MG,RAPITOIN
2091,421110767,RASOTAN BETA 25 TABLETS,RASOTAN
2092,421110655,RASOTAN-20 TABLETS,RASOTAN
2093,421110656,RASOTAN-40 TABLETS,RASOTAN
2094,421110940,RASOTAN-AM 5 TABLETS,RASOTAN
2095,421110939,RASOTAN-AM TABLETS,RASOTAN
2096,421110657,RASOTAN-H 20 TABLETS,RASOTAN
2097,421110704,RASOTAN-SA 5 TABLETS,RASOTAN
2098,421110703,RASOTAN-SA TABLETS,RASOTAN
2099,424441792,REATIX KIT  5X6,REATIX
2100,421111343,REBEZ  IV INJECTION,REBEZ
2101,421111224,REBEZ 20 TABLET,REBEZ
2102,421112277,REBEZ D TABLETS 20X10 T,REBEZ
2103,421110874,REBEZ DSR CAPSULES,REBEZ
2104,421113146,REBEZ IT CAPSULE 10C,REBEZ
2105,421111389,REBEZ LS CAPSULES,REBEZ
2106,422220148,REE INJECTION 5 ML,REE
2107,420000502,REE TABLET 500 MG,REE
2108,420001068,REINCAR CAPSULES,REINCAR
2109,421113198,RELUDRO TABLET 10T,RELUDRO
2110,423331754,REPERI GEL 30 GM,REPERI
2111,427770433,RESPILAX CAPSULES,RESPILAX
2112,423331450,RESPIZEN NASAL SPRAY,RESPIZEN
2113,423330123,RETUNE 50 MG TABLETS,RETUNE
2114,423330420,RETUNE LS TABLETS,RETUNE
2115,423330480,RETUNE-LS OD TABLETS 10X10 T,RETUNE
2116,423331171,REVOCAL TABLETS,REVOCAL
2117,423330125,REVOCAL XL TABLET 10X10 T,REVOCAL
2118,423331277,REVOGLIP 20 TABLETS,REVOGLIP
2119,423331279,REVOGLIP M 1000 TABLETS,REVOGLIP
2120,423331278,REVOGLIP M 500 TABLETS,REVOGLIP
2121,427770202,REVOSTAT 10 TABLETS,REVOSTAT
2122,427770203,REVOSTAT 20 TABLETS,REVOSTAT
2123,423331300,REVOSTAT 40 TABLETS,REVOSTAT
2124,423331058,REVOSTAT 5 TABLETS,REVOSTAT
2125,423331302,REVOSTAT FB TABLETS,REVOSTAT
2126,423331185,REVOSTAT GOLD 10 CAPSULES,REVOSTAT
2127,423331186,REVOSTAT GOLD 20 CAPSULES,REVOSTAT
2128,421112439,REZOLE DSR CAPSULES,REZOLE
2129,421112577,RIFACLEAN  200 TABLET,RIFACLEAN
2130,421111827,RIFACLEAN  400 TABLET,RIFACLEAN
2131,421112578,RIFACLEAN  550 TABLET,RIFACLEAN
2132,423331724,RIFAXIMAX SUSPENSION,RIFAXIMAX
2133,423331719,RIFAXIMAX-200 TABLETS,RIFAXIMAX
2134,423331720,RIFAXIMAX-400 TABLETS,RIFAXIMAX
2135,423331721,RIFAXIMAX-550 TABLETS,RIFAXIMAX
2136,421111930,RITUXEM 100MG/10ML,RITUXEM
2137,421111931,RITUXEM 500MG/50ML,RITUXEM
2138,423330742,RIVAPLAST 9 MG PATCHES,RIVAPLAST
2139,424440879,RIVOFONET TABLETS 1X30 T,RIVOFONET
2140,420000352,ROCAS ORAL SOLUTION,ROCAS
2141,422220032,ROCAS TABLET,ROCAS
2142,421112688,ROSUVAS EZ 20 MG TABLET 1x10T,ROSUVAS EZ
2143,421112724,ROSUVAS EZ 40 TABLET 1x10T,ROSUVAS EZ
2144,424441190,ROSUVAS EZ-10 TABLETS,ROSUVAS EZ
2145,423330608,ROXIRESP SUSPENSION 30 ML,ROXIRESP
2146,420500041,R-PURE D CAPSULES,R-PURE
2147,424440057,R-PURE TABLETS,R-PURE
2148,421112610,RTCARB INJ 100 mcg/ml,RTCARB
2149,423331287,RUBILONG INJECTION,RUBILONG
2150,421112604,RUPARIB 200 TABLET 1X60T,RUPARIB
2151,421112603,RUPARIB 300 TABLET 1X60T,RUPARIB
2152,424441903,S(-) METOPROLOL Tab-10X10T-50mg (TNMSC),METOPROLOL
2153,423330687,SANI BEST SANITARY NAPKIN 1X10,SANI
2154,423331346,SANIBEST HAND SANITIZER,SANIBEST
2155,421112930,SANOXABAN 2.5 MG TABLET 10x10T,SANOXABAN
2156,421112931,SANOXABAN 5 MG TABLET 10x10T,SANOXABAN
2157,424441982,SAV HF 100 TABLET 6x10T,SAV-HF
2158,424441983,SAV HF 200 TABLET 6x10T,SAV-HF
2159,424441980,SAV HF 50 TABLET 6x10T,SAV-HF
2160,421111989,SCASIS 150 MG TABLET,SCASIS
2161,421110274,SCASIS 200 MG TABLET,SCASIS
2162,423330127,SCAVISTA  3 DT TABLET,SCAVISTA
2163,423330128,SCAVISTA  6 DT TABLETS,SCAVISTA
2164,427770269,SCAVISTA 12 TABLETS,SCAVISTA
2165,423331172,SCAVISTA 12A  TABLETS,SCAVISTA
2166,420030136,SCAVISTA 1X1 T,SCAVISTA
2167,423330196,SCAVISTA 3A DT TABLETS,SCAVISTA
2168,423331350,SCAVISTA 6 TABLET 10X10T,SCAVISTA
2169,423330197,SCAVISTA 6A TABLETS,SCAVISTA
2170,420500058,SCAVISTA-3 A SUSPENSION 10 ML,SCAVISTA
2171,427770032,SCUD 1 GM INJECTION,SCUD
2172,427770030,SCUD 250 MGINJECTION,SCUD
2173,427770031,SCUD 500 MG INJECTION,SCUD
2174,427770226,SCUD XP 1 GM INJECTION,SCUD
2175,427770228,SCUD XP 250 MG INJECTION,SCUD
2176,427770034,SCUD XP 500 MG INJECTION,SCUD
2177,423330401,SEFSTART CAPSULES,SEFSTART
2178,421111487,SEMI DAONIL TABLETS,DAONIL
2179,421111085,SEMI XILIA MP 1 TABLETS,XILIA
2180,421111086,SEMI XILIA MP 2 TABLETS,XILIA
2181,420030119,SENSICORT - S OINTMENT 10 GM,SENSICORT
2182,423330132,SENSICORT B 5 GM OINT,SENSICORT
2183,423330133,SENSICORT BF OINT,SENSICORT
2184,420030120,SENSICORT CREAM 10 GM,SENSICORT
2185,423330135,SENSICORT F CREAM,SENSICORT
2186,427770174,SERETRA 80 TABLETS,SERETRA
2187,423330195,SERINA CAPSULES 50 MG,SERINA
2188,421111812,SERTIVA TABLET,SERTIVA
2189,421110562,SERTIVE 25 TABLETS,SERTIVA
2190,427770550,SETOLAC 200 ER TABLETS,SETOLAC
2191,427770216,SETOLAC 300 ER TABLETS,SETOLAC
2192,423331749,SETOLAC GEL,SETOLAC
2193,427770466,SETOLAC MR TABLETS,SETOLAC
2194,427770242,SETOLAC P TABLETS,SETOLAC
2195,422220087,SEVCAR-400 SACHET,SEVCAR
2196,422220028,SEVCAR-400 TABLETS,SEVCAR
2197,422220043,SEVCAR-800 SACHET,SEVCAR
2198,422220030,SEVCAR-800 TABLETS,SEVCAR
2199,423330609,SILFORT TABLETS,SILFORT
2200,421110947,SILNAFIL TABLETS,SILNAFIL
2201,421111649,SILURI  4 CAPSULE,SILURI
2202,421111650,SILURI  8 CAPSULE,SILURI
2203,421111658,SILURI - D4 CAPSULE,SILURI
2204,421111659,SILURI - D8 CAPSULE,SILURI
2205,421110138,SIMSTAT 10 MG TAB 10,SIMSTAT
2206,420000362,SIMSTAT 20 MG TAB 10,SIMSTAT
2207,420000363,SIMSTAT 5 MG TAB 10,SIMSTAT
2208,421112075,SKIZOTUS - 100 TABLETS,SKIZOTUS
2209,421111298,SKIZOTUS - 200 TABLETS,SKIZOTUS
2210,421112077,SKIZOTUS - 300 TABLETS,SKIZOTUS
2211,421112078,SKIZOTUS - 50 TABLETS,SKIZOTUS
2212,421111331,SKIZOTUS OD 100 TABLET,SKIZOTUS
2213,421112080,SKIZOTUS OD 200 TABLET,SKIZOTUS
2214,421112081,SKIZOTUS OD 300 TABLET,SKIZOTUS
2215,424440010,S-NUMLO 1.25 MG TABLET,S-NUMLO
2216,424440011,S-NUMLO 2.5 MG TABLET,S-NUMLO
2217,424441203,S-NUMLO 2.5 MG TABLET 1x15 T,S-NUMLO
2218,424440012,S-NUMLO 5 MG TABLET,S-NUMLO
2219,424441204,S-NUMLO 5 MG TABLET 1x15 T,S-NUMLO
2220,421112776,SOFOCURE - V TABLET,SOFOCURE
2221,421111378,SOFOCURE L TABLET,SOFOCURE
2222,421112660,SOFOCURE TABLET,SOFOCURE
2223,420040002,SOFRAMYCIN SKIN CREAM 20 GMS,SOFRAMYCIN
2224,421112718,SOLGLO ADVANCE FACEWASH 100G,SOLGLO
2225,421113100,SOLGLO AZ LIPOSOMAL SERUM 30ML,SOLGLO
2226,421112594,SOLGLO CREAM 30 GM,SOLGLO
2227,421112748,SOLGLO CREAM 30 GM TUBE PACK,SOLGLO
2228,421113087,SOLGLO HYBRID SUNSCREEN 50ML,SOLGLO
2229,421113088,SOLGLO INVISIBLE SUNSCREEN GEL 50ML,SOLGLO
2230,421112856,SOLGLO PRO 50 GM GEL,SOLGLO
2231,421110891,SOLIGUARD 10 TABLETS,SOLIGUARD
2232,421110890,SOLIGUARD 5 TABLETS,SOLIGUARD
2233,423330437,SOLOKAST 10 MG TABLETS,SOLOKAST
2234,423330435,SOLOKAST 4 TABLETS 10X10T,SOLOKAST
2235,423330436,SOLOKAST 5 TABLETS 10X10T,SOLOKAST
2236,421112187,SOLSKREEN SPRAY 100 ML,SOLSKREEN
2237,423330523,SOLVENT FOR DOCEZAP-120,DOCEZAP
2238,423330521,SOLVENT FOR DOCEZAP-20,DOCEZAP
2239,423330522,SOLVENT FOR DOCEZAP-80,DOCEZAP
2240,422220053,SOLVENT FOR DOXAZ-120 INJ 9 ML,DOXAZ
2241,422220049,SOLVENT FOR DOXAZ-20 INJ 1.5 ML,DOXAZ
2242,422220051,SOLVENT FOR DOXAZ-80 INJ 6 ML,DOXAZ
2243,421112807,SOMALINX 30 MG INJECTION,SOMALINX
2244,421113207,SOMALINX LAR INJECTION 20MG,SOMALINX
2245,421113042,SOMALINX LAR INJECTION 30MG,SOMALINX
2246,420030081,SOVENTUS  SYRUP  100 ML,SOVENTUS
2247,423330344,SOVENTUS D SYRUP,SOVENTUS
2248,423331769,SOVENTUS DC ORAL SUSPENSION,SOVENTUS
2249,423331622,SOVENTUS DC SYP 100 ML,SOVENTUS
2250,423331204,SOVENTUS DC SYRUP,SOVENTUS
2251,423331737,SOVENTUS DX 12 ORAL SUSPENSION,SOVENTUS
2252,423330925,SOVENTUS DX SYRUP,SOVENTUS
2253,423331677,SOVENTUS DX SYRUP 100 ML,SOVENTUS
2254,423331105,SOVENTUS JR SYRUP,SOVENTUS
2255,423331616,SOVENTUS LS DROPS 15 ML,SOVENTUS
2256,423331735,SOVENTUS LS JR SYRUP,SOVENTUS
2257,423331222,SOVENTUS LS SYRUP,SOVENTUS
2258,423331223,SOVENTUS SYRUP,SOVENTUS
2259,423331734,SOVENTUS TRIO SYRUP,SOVENTUS
2260,429930805,SOVENTUS-LS SYRUP 60 ML,SOVENTUS
2261,423330143,SPASMOTER INJECTION 2 ML,SPASMOTER
2262,423330469,SPASMOTER-4 CAPSULES,SPASMOTER
2263,423330144,SPASMOTER-M TABLET,SPASMOTER
2264,424441767,SPEGRA TABLETS 1X 90T,SPEGRA
2265,424441766,SPEGRA TABLETS 1X30T,SPEGRA
2266,421112958,SPORAZ 100 CAPSULES 10 C,SPORAZ
2267,424441412,SPORAZ 100 CAPSULES 3X7 C,SPORAZ
2268,421112527,SPORAZ 200 CAPSULES 10 C,SPORAZ
2269,424441034,SPORAZ CAPSULES,SPORAZ
2270,421111582,SPOROTAR INJECTION,SPOROTAR
2271,421112509,STABOSE - 0.2 TABLET,STABOSE
